Year,School Name,Suburb,Sector,Type,Latitude,Longitude,Remoteness,Remoteness Category,LGA
2020,Heatherhill Primary School,SPRINGVALE,Government,Primary,-37.96286642,145.1589164,0,Major Cities,Greater Dandenong (C)
2020,Beaumaris North Primary School,BEAUMARIS,Government,Primary,-37.974138,145.036273,0,Major Cities,Bayside (C)
2020,Hamlyn Banks Primary School,HAMLYN HEIGHTS,Government,Primary,-38.117972,144.327808,0,Major Cities,Greater Geelong (C)
2020,Yarraman Oaks Primary School,NOBLE PARK,Government,Primary,-37.970289,145.191525,0,Major Cities,Greater Dandenong (C)
2020,Mount Pleasant Road Nunawading Primary School,NUNAWADING,Government,Primary,-37.82821798,145.1808431,0,Major Cities,Whitehorse (C)
2020,Glenroy West Primary School,GLENROY,Government,Primary,-37.705045,144.90843,0,Major Cities,Moreland (C)
2020,Dandenong South Primary School,DANDENONG,Government,Primary,-37.998498,145.212015,0,Major Cities,Greater Dandenong (C)
2020,St Albans North Primary School,ST ALBANS,Government,Primary,-37.73193038,144.8015412,0,Major Cities,Brimbank (C)
2020,Avondale Primary School,AVONDALE HEIGHTS,Government,Primary,-37.766157,144.861529,0,Major Cities,Moonee Valley (C)
2020,Beverley Hills Primary School,DONCASTER EAST,Government,Primary,-37.796933,145.15887,0,Major Cities,Manningham (C)
2020,Wodonga West Primary School,WODONGA,Government,Primary,-36.122414,146.876708,1,Inner Regional,Wodonga (C)
2020,Frankston Heights Primary School,FRANKSTON,Government,Primary,-38.1619589,145.1467664,0,Major Cities,Frankston (C)
2020,Kerrimuir Primary School,BOX HILL NORTH,Government,Primary,-37.8038,145.135,0,Major Cities,Whitehorse (C)
2020,Heathmont East Primary School,HEATHMONT,Government,Primary,-37.830346,145.257688,0,Major Cities,Maroondah (C)
2020,Strathmore North Primary School,STRATHMORE,Government,Primary,-37.721964,144.909434,0,Major Cities,Moonee Valley (C)
2020,Oakleigh South Primary School,OAKLEIGH SOUTH,Government,Primary,-37.923377,145.0946,0,Major Cities,Monash (C)
2020,Thomastown East Primary School,THOMASTOWN,Government,Primary,-37.680455,145.0251341,0,Major Cities,Whittlesea (C)
2020,Mount Waverley Heights Primary School,MOUNT WAVERLEY,Government,Primary,-37.889201,145.11176,0,Major Cities,Monash (C)
2020,East Bentleigh Primary School,BENTLEIGH EAST,Government,Primary,-37.93468728,145.0692562,0,Major Cities,Glen Eira (C)
2020,Parktone Primary School,PARKDALE,Government,Primary,-37.98726288,145.0882754,0,Major Cities,Kingston (C) (Vic.)
2020,Antonio Park Primary School,MITCHAM,Government,Primary,-37.816199,145.206052,0,Major Cities,Whitehorse (C)
2020,Kingsbury Primary School,KINGSBURY,Government,Primary,-37.716025,145.037204,0,Major Cities,Darebin (C)
2020,Katandra School,ORMOND,Government,Combined,-37.902061,145.040738,0,Major Cities,Glen Eira (C)
2020,Ardeer Primary School,ARDEER,Government,Primary,-37.780957,144.800473,0,Major Cities,Brimbank (C)
2020,Westall Primary School,CLAYTON SOUTH,Government,Primary,-37.942431,145.135824,0,Major Cities,Kingston (C) (Vic.)
2020,Tullamarine Primary School,TULLAMARINE,Government,Primary,-37.702204,144.87957,0,Major Cities,Hume (C)
2020,Guthridge Primary School,SALE,Government,Primary,-38.095698,147.083829,1,Inner Regional,Wellington (S)
2020,Park Orchards Primary School,PARK ORCHARDS,Government,Primary,-37.779724,145.215817,0,Major Cities,Manningham (C)
2020,Albion North Primary School,SUNSHINE NORTH,Government,Primary,-37.76269,144.823899,0,Major Cities,Brimbank (C)
2020,Blackburn Lake Primary School,BLACKBURN,Government,Primary,-37.827601,145.166097,0,Major Cities,Whitehorse (C)
2020,Laburnum Primary School,BLACKBURN,Government,Primary,-37.827083,145.138753,0,Major Cities,Whitehorse (C)
2020,Rollins Primary School,BELL POST HILL,Government,Primary,-38.101293,144.32709,0,Major Cities,Greater Geelong (C)
2020,Rollins Primary School-Batesford Campus,BATESFORD,Government,Primary,-38.091987,144.289278,1,Inner Regional,Greater Geelong (C)
2020,Heatherwood School,DONVALE,Government,Secondary,-37.80033733,145.1780362,0,Major Cities,Manningham (C)
2020,Bellaire Primary School,HIGHTON,Government,Primary,-38.179471,144.319575,0,Major Cities,Greater Geelong (C)
2020,Pinewood Primary School,MOUNT WAVERLEY,Government,Primary,-37.890157,145.14221,0,Major Cities,Monash (C)
2020,Broadmeadows Primary School,BROADMEADOWS,Government,Primary,-37.68042434,144.9291021,0,Major Cities,Hume (C)
2020,Moomba Park Primary School,FAWKNER,Government,Primary,-37.695789,144.966573,0,Major Cities,Moreland (C)
2020,Keilor Heights Primary School,KEILOR EAST,Government,Primary,-37.737516,144.866495,0,Major Cities,Moonee Valley (C)
2020,Ainslie Parklands Primary School,CROYDON,Government,Primary,-37.793786,145.264244,0,Major Cities,Maroondah (C)
2020,Parkmore Primary School,FOREST HILL,Government,Primary,-37.843634,145.175731,0,Major Cities,Whitehorse (C)
2020,Lara Primary School,LARA,Government,Primary,-38.015802,144.410715,0,Major Cities,Greater Geelong (C)
2020,Mullum Primary School,RINGWOOD,Government,Primary,-37.797737,145.239443,0,Major Cities,Maroondah (C)
2020,Cranbourne Park Primary School,CRANBOURNE,Government,Primary,-38.103932,145.277482,0,Major Cities,Casey (C)
2020,Viewbank Primary School,VIEWBANK,Government,Primary,-37.73473,145.08999,0,Major Cities,Banyule (C)
2020,Greenhills Primary School,GREENSBOROUGH,Government,Primary,-37.6928,145.119,0,Major Cities,Banyule (C)
2020,Upwey South Primary School,UPWEY,Government,Primary,-37.91313917,145.3268393,0,Major Cities,Yarra Ranges (S)
2020,Simpson Primary School,SIMPSON,Government,Primary,-38.4986145,143.2080579,2,Outer Regional,Corangamite (S)
2020,Eltham East Primary School,ELTHAM,Government,Primary,-37.71147745,145.1551034,0,Major Cities,Nillumbik (S)
2020,Belvedere Park Primary School,SEAFORD,Government,Primary,-38.109716,145.146813,0,Major Cities,Frankston (C)
2020,Essex Heights Primary School,MOUNT WAVERLEY,Government,Primary,-37.862945,145.115107,0,Major Cities,Monash (C)
2020,Mountain Gate Primary School,FERNTREE GULLY,Government,Primary,-37.886296,145.268773,0,Major Cities,Knox (C)
2020,Fairhills Primary School,FERNTREE GULLY,Government,Primary,-37.869247,145.265708,0,Major Cities,Knox (C)
2020,Boronia West Primary School,BORONIA,Government,Primary,-37.85866556,145.2785472,0,Major Cities,Knox (C)
2020,Southmoor Primary School,MOORABBIN,Government,Primary,-37.941834,145.055962,0,Major Cities,Kingston (C) (Vic.)
2020,Ringwood Heights Primary School,RINGWOOD NORTH,Government,Primary,-37.80286,145.217809,0,Major Cities,Maroondah (C)
2020,Glenroy Specialist School,GLENROY,Government,Combined,-37.69931796,144.919412,0,Major Cities,Moreland (C)
2020,Ruskin Park Primary School,CROYDON,Government,Primary,-37.798537,145.2967939,0,Major Cities,Maroondah (C)
2020,Emerson School,DANDENONG,Government,Combined,-37.969247,145.208041,0,Major Cities,Greater Dandenong (C)
2020,Fyans Park Primary School,NEWTOWN,Government,Primary,-38.153799,144.326861,0,Major Cities,Greater Geelong (C)
2020,Karingal Primary School,FRANKSTON,Government,Primary,-38.137924,145.152277,0,Major Cities,Frankston (C)
2020,Mount View Primary School,GLEN WAVERLEY,Government,Primary,-37.8833053,145.1778631,0,Major Cities,Monash (C)
2020,Syndal South Primary School,MOUNT WAVERLEY,Government,Primary,-37.87912136,145.1432767,0,Major Cities,Monash (C)
2020,Montmorency South Primary School,MONTMORENCY,Government,Primary,-37.725018,145.129255,0,Major Cities,Banyule (C)
2020,Berendale School,HAMPTON EAST,Government,Secondary,-37.938959,145.031808,0,Major Cities,Bayside (C)
2020,Altona North Primary School,ALTONA NORTH,Government,Primary,-37.836928,144.849365,0,Major Cities,Hobsons Bay (C)
2020,Burwood Heights Primary School,BURWOOD EAST,Government,Primary,-37.847344,145.163539,0,Major Cities,Whitehorse (C)
2020,Stawell West Primary School,STAWELL,Government,Primary,-37.065765,142.771294,1,Inner Regional,Northern Grampians (S)
2020,Watsonia Heights Primary School,GREENSBOROUGH,Government,Primary,-37.715299,145.100728,0,Major Cities,Banyule (C)
2020,Forest Street Primary School,WENDOUREE,Government,Primary,-37.523419,143.834505,1,Inner Regional,Ballarat (C)
2020,Pembroke Primary School,MOOROOLBARK,Government,Primary,-37.79595862,145.3254923,0,Major Cities,Yarra Ranges (S)
2020,Mahogany Rise Primary School,FRANKSTON NORTH,Government,Primary,-38.125617,145.157399,0,Major Cities,Frankston (C)
2020,Wilmot Road Primary School Shepparton,SHEPPARTON,Government,Primary,-36.398498,145.405898,1,Inner Regional,Greater Shepparton (C)
2020,Bundoora Primary School,BUNDOORA,Government,Primary,-37.707339,145.062989,0,Major Cities,Banyule (C)
2020,University Park Primary School,ST ALBANS,Government,Primary,-37.755063,144.803018,0,Major Cities,Brimbank (C)
2020,St Albans Heights Primary School,ST ALBANS,Government,Primary,-37.748474,144.809689,0,Major Cities,Brimbank (C)
2020,Kerang South Primary School,KERANG,Government,Primary,-35.741229,143.927155,2,Outer Regional,Gannawarra (S)
2020,Hume Valley School,BROADMEADOWS,Government,Combined,-37.672396,144.927013,0,Major Cities,Hume (C)
2020,Coolaroo South Primary School,COOLAROO,Government,Primary,-37.661891,144.930657,0,Major Cities,Hume (C)
2020,Mentone Park Primary School,MENTONE,Government,Primary,-37.98001,145.082797,0,Major Cities,Kingston (C) (Vic.)
2020,Donvale Primary School,DONVALE,Government,Primary,-37.800486,145.173655,0,Major Cities,Manningham (C)
2020,Bell Park North Primary School,BELL PARK,Government,Primary,-38.10606747,144.335909,0,Major Cities,Greater Geelong (C)
2020,Boronia Heights Primary School,BORONIA,Government,Primary,-37.844571,145.296485,0,Major Cities,Knox (C)
2020,Glenallen School,GLEN WAVERLEY,Government,Combined,-37.8883595,145.1617465,0,Major Cities,Monash (C)
2020,Churchill Primary School,CHURCHILL,Government,Primary,-38.311104,146.415424,1,Inner Regional,Latrobe (C) (Vic.)
2020,Montpellier Primary School,HIGHTON,Government,Primary,-38.16616952,144.3162169,0,Major Cities,Greater Geelong (C)
2020,Bayswater South Primary School,BAYSWATER,Government,Primary,-37.854897,145.261347,0,Major Cities,Knox (C)
2020,Seaford North Primary School,SEAFORD,Government,Primary,-38.09005341,145.1336548,0,Major Cities,Frankston (C)
2020,Morwell Park Primary School,MORWELL,Government,Primary,-38.227932,146.42446,1,Inner Regional,Latrobe (C) (Vic.)
2020,Lalor East Primary School,THOMASTOWN,Government,Primary,-37.67653306,145.034964,0,Major Cities,Whittlesea (C)
2020,Jackson School,ST ALBANS,Government,Combined,-37.756022,144.814184,0,Major Cities,Brimbank (C)
2020,Carlton Primary School,CARLTON,Government,Primary,-37.79621,144.969299,0,Major Cities,Melbourne (C)
2020,Oberon South Primary School,BELMONT,Government,Primary,-38.18770614,144.3381536,0,Major Cities,Greater Geelong (C)
2020,Templestowe Valley Primary School,TEMPLESTOWE LOWER,Government,Primary,-37.760611,145.10938,0,Major Cities,Manningham (C)
2020,Highvale Primary School,GLEN WAVERLEY,Government,Primary,-37.866403,145.17421,0,Major Cities,Monash (C)
2020,Watsonia North Primary School,WATSONIA NORTH,Government,Primary,-37.700521,145.080775,0,Major Cities,Banyule (C)
2020,Wooranna Park Primary School,DANDENONG,Government,Primary,-37.960303,145.216821,0,Major Cities,Greater Dandenong (C)
2020,Knox Park Primary School,KNOXFIELD,Government,Primary,-37.883627,145.251402,0,Major Cities,Knox (C)
2020,Birralee Primary School,DONCASTER,Government,Primary,-37.793285,145.113341,0,Major Cities,Manningham (C)
2020,Ararat North Primary School,ARARAT,Government,Primary,-37.274648,142.940052,1,Inner Regional,Ararat (RC)
2020,Derinya Primary School,FRANKSTON SOUTH,Government,Primary,-38.174436,145.120945,0,Major Cities,Frankston (C)
2020,Thomastown West Primary School,THOMASTOWN,Government,Primary,-37.67870395,145.0007873,0,Major Cities,Whittlesea (C)
2020,Rowville Primary School,ROWVILLE,Government,Primary,-37.923156,145.237967,0,Major Cities,Knox (C)
2020,Mossfiel Primary School,HOPPERS CROSSING,Government,Primary,-37.87293,144.695967,0,Major Cities,Wyndham (C)
2020,Ballam Park Primary School,FRANKSTON,Government,Primary,-38.147457,145.158282,0,Major Cities,Frankston (C)
2020,Sunbury West Primary School,SUNBURY,Government,Primary,-37.574777,144.713482,0,Major Cities,Hume (C)
2020,Gladstone Park Primary School,GLADSTONE PARK,Government,Primary,-37.6878,144.887,0,Major Cities,Hume (C)
2020,Manchester Primary School,MOOROOLBARK,Government,Primary,-37.77207251,145.3085918,0,Major Cities,Yarra Ranges (S)
2020,Glendal Primary School,GLEN WAVERLEY,Government,Primary,-37.86696957,145.1590566,0,Major Cities,Monash (C)
2020,Bimbadeen Heights Primary School,MOOROOLBARK,Government,Primary,-37.77376388,145.3211445,0,Major Cities,Yarra Ranges (S)
2020,Wattle View Primary School,FERNTREE GULLY,Government,Primary,-37.875825,145.278016,0,Major Cities,Knox (C)
2020,Sherbourne Primary School,BRIAR HILL,Government,Primary,-37.708912,145.129799,0,Major Cities,Banyule (C)
2020,Donburn Primary School,DONCASTER EAST,Government,Primary,-37.787456,145.165525,0,Major Cities,Manningham (C)
2020,Guthrie Street Primary School Shepparton,SHEPPARTON,Government,Primary,-36.398497,145.390967,1,Inner Regional,Greater Shepparton (C)
2020,Araluen Primary School,SALE,Government,Primary,-38.108052,147.089065,1,Inner Regional,Wellington (S)
2020,Vermont South Special School,VERMONT SOUTH,Government,Combined,-37.85114,145.180596,0,Major Cities,Whitehorse (C)
2020,Concord School,BUNDOORA,Government,Combined,-37.701999,145.075008,0,Major Cities,Banyule (C)
2020,Deer Park West Primary School,DEER PARK,Government,Primary,-37.770969,144.765406,0,Major Cities,Brimbank (C)
2020,Campbellfield Heights Primary School,CAMPBELLFIELD,Government,Primary,-37.674431,144.96564,0,Major Cities,Hume (C)
2020,Lalor North Primary School,LALOR,Government,Primary,-37.66415051,145.0285352,0,Major Cities,Whittlesea (C)
2020,Melton West Primary School,MELTON,Government,Primary,-37.6777,144.568,0,Major Cities,Melton (C)
2020,Diamond Creek East Primary School,DIAMOND CREEK,Government,Primary,-37.67347015,145.1659521,0,Major Cities,Nillumbik (S)
2020,Brandon Park Primary School,WHEELERS HILL,Government,Primary,-37.914319,145.173248,0,Major Cities,Monash (C)
2020,Bayswater West Primary School,BAYSWATER,Government,Primary,-37.849581,145.252521,0,Major Cities,Knox (C)
2020,Mornington Park Primary School,MORNINGTON,Government,Primary,-38.226018,145.058167,0,Major Cities,Mornington Peninsula (S)
2020,Wodonga South Primary School,WODONGA,Government,Primary,-36.139617,146.893995,1,Inner Regional,Wodonga (C)
2020,Aldercourt Primary School,FRANKSTON NORTH,Government,Primary,-38.116618,145.161618,0,Major Cities,Frankston (C)
2020,Richmond West Primary School,RICHMOND,Government,Primary,-37.813626,144.995735,0,Major Cities,Yarra (C)
2020,Marlborough Primary School,HEATHMONT,Government,Primary,-37.836412,145.232942,0,Major Cities,Maroondah (C)
2020,Stevensville Primary School,ST ALBANS,Government,Primary,-37.735879,144.780959,0,Major Cities,Brimbank (C)
2020,Birmingham Primary School,MOUNT EVELYN,Government,Primary,-37.77958096,145.3685172,0,Major Cities,Yarra Ranges (S)
2020,Woodville Primary School,HOPPERS CROSSING,Government,Primary,-37.883701,144.692328,0,Major Cities,Wyndham (C)
2020,Glengala Primary School,SUNSHINE,Government,Primary,-37.79912,144.814225,0,Major Cities,Brimbank (C)
2020,Karingal Heights Primary School,FRANKSTON,Government,Primary,-38.141022,145.166355,0,Major Cities,Frankston (C)
2020,Wallarano Primary School,NOBLE PARK,Government,Primary,-37.979685,145.170594,0,Major Cities,Greater Dandenong (C)
2020,Victoria Road Primary School,LILYDALE,Government,Primary,-37.7552045,145.3362911,0,Major Cities,Yarra Ranges (S)
2020,Mooroolbark East Primary School,MOOROOLBARK,Government,Primary,-37.7867,145.3358069,0,Major Cities,Yarra Ranges (S)
2020,Ardeer South Primary School,SUNSHINE WEST,Government,Primary,-37.790061,144.79893,0,Major Cities,Brimbank (C)
2020,Gladesville Primary School,KILSYTH,Government,Primary,-37.811101,145.3229128,0,Major Cities,Yarra Ranges (S)
2020,Falls Creek Primary School,FALLS CREEK,Government,Primary,-36.86431196,147.2797609,2,Outer Regional,Unincorporated Vic
2020,Debney Meadows Primary School,FLEMINGTON,Government,Primary,-37.785775,144.935253,0,Major Cities,Moonee Valley (C)
2020,Fountain Gate Primary School,NARRE WARREN,Government,Primary,-38.00940595,145.2948464,0,Major Cities,Casey (C)
2020,Tinternvale Primary School,RINGWOOD EAST,Government,Primary,-37.818406,145.265345,0,Major Cities,Maroondah (C)
2020,Grovedale West Primary School,GROVEDALE,Government,Primary,-38.208278,144.328948,0,Major Cities,Greater Geelong (C)
2020,Baringa Special School,MOE,Government,Combined,-38.191745,146.2572,1,Inner Regional,Latrobe (C) (Vic.)
2020,Naranga Special School,FRANKSTON,Government,Combined,-38.147158,145.163005,0,Major Cities,Frankston (C)
2020,Kent Park Primary School,FERNTREE GULLY,Government,Primary,-37.88336,145.262763,0,Major Cities,Knox (C)
2020,Deer Park North Primary School,DEER PARK,Government,Primary,-37.756149,144.774945,0,Major Cities,Brimbank (C)
2020,Rosewood Downs Primary School,DANDENONG NORTH,Government,Primary,-37.944231,145.214272,0,Major Cities,Greater Dandenong (C)
2020,Mooroopna Park Primary School,MOOROOPNA,Government,Primary,-36.380103,145.34594,1,Inner Regional,Greater Shepparton (C)
2020,Coburn Primary School,MELTON SOUTH,Government,Primary,-37.694888,144.571278,0,Major Cities,Melton (C)
2020,Manorvale Primary School,WERRIBEE,Government,Primary,-37.89406,144.643892,0,Major Cities,Wyndham (C)
2020,Gladstone Views Primary School,GLADSTONE PARK,Government,Primary,-37.689596,144.89768,0,Major Cities,Hume (C)
