Calendar Year,ACARA SML ID,AGE ID,School Name,Suburb,State,Postcode,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Governing Body,Governing Body URL,Year Range,Geolocation,ICSEA,ICSEA Percentile,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English - Yes (%),Language Background Other Than English - No (%),Language Background Other Than English - Not Stated (%),Boys to Girls Ratio
2020,42652,10548,Yoogali Public School,Yoogali,NSW,2680,Government,Primary,School Single Entity,Individual Reporting,http://www.yoogali-p.schools.nsw.edu.au,Department of Education NSW,https://education.nsw.gov.au/,K-6,Outer Regional,881,7,77,19,3,1,2,2.8,3,1.3,42,14,28,42,17,14,86,0,0.044444444
2020,49879,17267,Vineyard Lutheran School,Clare,SA,5453,Independent,Primary,School Single Entity,Individual Reporting,http://www.vineyardls.sa.edu.au,"Lutheran Education South Australia, Northern Territory & Western Australia",https://www.lesnw.edu.au,R-7,Inner Regional,992,42,30,34,28,8,7,5.6,8,3.4,42,14,28,42,10,2,92,6,0.044444444
2020,45098,6292,Peninsula Specialist College,Dromana,VIC,3936,Government,Special,School Single Entity,Individual Reporting,http://www.peninsulaspecialist.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,U,Major Cities,980,37,42,31,19,8,36,31.2,58,48.4,191,66,125,191,5,4,96,0,0.009767914
2020,48808,57402,Burbridge School,Koondoola,WA,6064,Government,Special,School Single Entity,Individual Reporting,https://www.burbridgeschool.wa.edu.au/,Department of Education Western Australia,https://www.education.wa.edu.au/,K-12,Major Cities,1022,57,21,33,28,18,16,14.2,39,32.1,62,21,41,60,6,53,47,0,0.030058651
2020,48824,55259,Rockingham Beach Education Support Centre,Rockingham,WA,6168,Government,Special,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=6060,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1006,49,28,33,29,10,11,10.4,30,23.5,62,21,41,61.6,5,11,81,8,0.030058651
2020,42449,17437,Jennings Public School,Jennings,NSW,4383,Government,Primary,School Single Entity,Individual Reporting,https://jennings-p.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,K-6,Outer Regional,889,7,79,18,3,0,1,1.4,1,0.8,19,6,13,19,16,0,100,0,0.097744361
2020,44478,8494,Hoddles Creek Primary School,Hoddles Creek,VIC,3139,Government,Primary,School Single Entity,Individual Reporting,http://www.hcps.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Inner Regional,978,36,44,35,21,0,3,1.7,3,1,19,6,13,19,0,16,84,0,0.097744361
2020,44535,11805,Gruyere Primary School,Gruyere,VIC,3770,Government,Primary,School Single Entity,Individual Reporting,http://www.gruyereps.vic.edu.au/,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Inner Regional,1123,91,2,18,29,51,5,4.4,0,0,19,6,13,17.4,0,0,100,0,0.097744361
2020,49318,7377,Tarlee Primary School,Tarlee,SA,5411,Government,Primary,School Single Entity,Individual Reporting,http://www.tarleeps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Inner Regional,954,25,63,19,14,4,3,2.6,5,2.8,19,6,13,19,0,0,100,0,0.097744361
2020,50094,16553,Imanpa School,Imanpa,NT,872,Government,Combined,School Single Entity,Individual Reporting,http://www.nyangatjatjaracollege.org.au/campuses/imanpa,Department of Education Northern Territory,https://education.nt.gov.au/,P-9,Very Remote,621,0,90,6,4,0,2,1.5,2,1.2,19,6,13,19,84,90,10,0,0.097744361
2020,49720,15691,St Michael's College,Henley Beach,SA,5022,Catholic,Combined,School Head Campus,Rolled Reporting,http://www.smc.sa.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-12,Major Cities,1070,77,9,26,34,30,152,135,76,56.8,1841,644,1197,1841,1,19,81,0,0.001008047
2020,46451,51943,Leyburn State School,Leyburn,QLD,4365,Government,Primary,School Single Entity,Individual Reporting,http://www.leyburnss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,892,8,63,23,12,2,4,2.3,6,3.1,36,12,24,36,31,0,100,0,0.051282051
2020,46918,52499,Tingoora State School,Tingoora,QLD,4608,Government,Primary,School Single Entity,Individual Reporting,http://www.tingoorass.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Outer Regional,954,25,51,30,12,7,4,2.8,6,3,36,12,24,36,11,0,100,0,0.051282051
2020,48518,52581,Tammin Primary School,Tammin,WA,6409,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5431,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Outer Regional,919,13,48,31,14,7,5,4,9,3.3,36,12,24,34.4,25,8,47,44,0.051282051
2020,48858,86705,West Coast Secondary Education Support Centre,Warwick,WA,6024,Government,Special,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=6161,Department of Education Western Australia,https://www.education.wa.edu.au/,7-Dec,Major Cities,1040,65,21,29,27,23,20,16,54,41.3,87,30,57,87,1,10,61,29,0.021134594
2020,41540,16246,Lawrence Hargrave School,Warwick Farm,NSW,2170,Government,Special,School Single Entity,Individual Reporting,https://lawrenceha-s.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,U,Major Cities,836,4,77,15,7,1,16,17.6,13,11.5,50,17,33,50,26,21,79,0,0.036666667
2020,46830,51768,Maroon State School,Maroon,QLD,4310,Government,Primary,School Single Entity,Individual Reporting,http://www.maroonss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,955,26,59,19,21,1,2,1.4,6,2.4,16,5,11,16,0,0,100,0,0.114583333
2020,49129,17285,Nyikina Mangala Community School,Derby,WA,6728,Independent,Combined,School Single Entity,Individual Reporting,,Association of Independent Schools of WA,https://www.ais.wa.edu.au/,PP-8,Very Remote,,,,,,,5,5,2,1.5,16,5,11,16,100,0,0,100,0.114583333
2020,50409,4025,Lambert School,North Hobart,TAS,7002,Independent,Combined,School Single Entity,Individual Reporting,http://www.lambertschool.tas.edu.au/,Independent Schools Tasmania,https://www.independentschools.tas.edu.au/,Prep-10,Inner Regional,953,24,46,31,17,6,10,7,5,4,50,17,33,50,14,2,93,4,0.036666667
2020,45374,8446,Croydon Community School,Croydon,VIC,3136,Government,Secondary,School Head Campus,Rolled Reporting,http://www.croydoncs.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,7-Dec,Major Cities,940,19,56,26,13,5,25,23.4,25,17.9,146,51,95,145.4,6,1,99,0,0.012513172
2020,44481,11477,Congupna Primary School,Congupna,VIC,3633,Government,Primary,School Single Entity,Individual Reporting,http://www.congupnaps.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Inner Regional,1011,52,22,42,25,10,11,9.6,5,2.8,78,27,51,78,6,5,86,9,0.023351648
2020,48980,4239,Luurnpa Catholic School,Halls Creek,WA,6770,Catholic,Combined,School Single Entity,Individual Reporting,http://www.luurnpa.wa.edu.au,Catholic Education Western Australia,https://www.cewa.edu.au/,PP-10,Very Remote,682,1,81,11,6,1,10,10,11,5.7,78,27,51,78,100,100,0,0,0.023351648
2020,47105,52883,Byfield State School,Byfield,QLD,4703,Government,Primary,School Single Entity,Individual Reporting,http://www.byfieldss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Outer Regional,951,24,44,38,15,3,6,2.8,6,2.5,30,10,20,30,3,0,100,0,0.060606061
2020,47836,535,St Anthony's School,Dimbulah,QLD,4872,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sta.qld.edu.au,Queensland Catholic Education Commission,https://qcec.catholic.edu.au/,Prep-6,Outer Regional,1005,49,18,32,34,16,6,5.4,7,4.1,44,15,29,44,11,20,80,0,0.041193182
2020,49205,7318,Kongorong Primary School,Kongorong,SA,5291,Government,Primary,School Single Entity,Individual Reporting,http://www.kongoc7.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Outer Regional,987,40,40,32,24,5,4,4,5,2.3,44,15,29,44,0,0,100,0,0.041193182
2020,49493,16299,The Grove Education Centre,Woodville,SA,5011,Government,Special,School Single Entity,Individual Reporting,http://www.thegroveec.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,U,Major Cities,974,34,43,27,20,10,14,13,28,16.2,72,25,47,72,7,40,60,0,0.025106838
2020,47611,57404,Calamvale Special School,Calamvale,QLD,4116,Government,Special,School Single Entity,Individual Reporting,http://www.calamvalespecialschool.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-12,Major Cities,981,37,36,35,20,8,39,37.3,53,34.8,159,56,103,159,9,19,81,0,0.01136489
2020,52248,30310,Carinity Education - Rockhampton,Glenlee,QLD,4711,Independent,Special,School Head Campus,Rolled Reporting,https://www.carinity.org.au/,Independent Schools Queensland,https://www.isq.qld.edu.au/,7-Dec,Inner Regional,237,0,100,0,0,0,21,17.4,32,25.2,240,85,155,240,23,0,100,0,0.00750969
2020,42282,9849,Whian Whian Public School,Whian Whian,NSW,2480,Government,Primary,School Single Entity,Individual Reporting,http://www.whianwhian-p.schools.nsw.edu.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Inner Regional,986,40,35,45,5,15,2,1.3,3,0.9,13,4,9,13,0,15,85,0,0.138461538
2020,42328,18121,Upper Coopers Creek Public School,Upper Coopers Creek,NSW,2482,Government,Primary,School Single Entity,Individual Reporting,https://cooperscrk-p.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,K-6,Inner Regional,1054,71,12,35,32,20,2,1.3,3,1,13,4,9,13,0,23,77,0,0.138461538
2020,42472,9352,Somerton Public School,Somerton,NSW,2340,Government,Primary,School Single Entity,Individual Reporting,https://somerton-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Outer Regional,937,18,66,22,12,0,1,2.7,2,1.1,27,9,18,27,15,0,100,0,0.066666667
2020,43036,10996,Spring Terrace Public School,Spring Terrace,NSW,2798,Government,Primary,School Single Entity,Individual Reporting,https://springterr-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Inner Regional,986,40,40,32,12,16,2,2.6,1,0.9,41,14,27,41,12,2,98,0,0.043902439
2020,44247,10848,Bullarto Primary School,Bullarto,VIC,3461,Government,Primary,School Single Entity,Individual Reporting,http://www.bullartops.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-5,Inner Regional,1097,85,5,14,40,42,2,1.8,2,1.1,13,4,9,13,0,23,77,0,0.138461538
2020,46532,52865,Comet State School,Comet,QLD,4702,Government,Primary,School Single Entity,Individual Reporting,http://www.cometss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Outer Regional,1004,48,34,31,29,6,3,1.5,4,1.7,13,4,9,13,0,0,100,0,0.138461538
2020,46823,53083,Victoria Plantation State School,Victoria Plantation,QLD,4850,Government,Primary,School Single Entity,Individual Reporting,http://www.victoriaplantationss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Outer Regional,909,10,56,25,13,6,4,2.8,8,3.2,27,9,18,27,26,4,96,0,0.066666667
2020,50124,7965,Alyarrmandumanja Umbakumba School,Umbakumba,NT,822,Government,Combined,School Single Entity,Individual Reporting,http://directory.ntschools.net/SchoolProfile.aspx?name=Umbakumba%20School,Department of Education Northern Territory,https://education.nt.gov.au/,P-12,Very Remote,484,0,100,0,0,0,5,4.6,4,3,55,19,36,55,100,95,3,2,0.032727273
2020,41668,7746,Rydalmere Public School,Rydalmere,NSW,2116,Government,Primary,School Single Entity,Individual Reporting,https://rydalmere-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,P-6,Major Cities,1014,53,27,27,28,18,12,15.9,2,3.2,147,52,95,147,5,62,38,0,0.012193557
2020,41302,6129,Kambora Public School,Davidson,NSW,2085,Government,Primary,School Single Entity,Individual Reporting,https://kambora-p.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,1130,92,2,14,32,53,11,12.2,3,2.4,211,75,136,211,0,19,81,0,0.008480918
2020,52867,,YMCA Vocational School - Logan,Kingston,QLD,4114,Independent,Special,School Head Campus,Rolled Reporting,,Independent Schools Queensland,https://www.isq.qld.edu.au/,7-Dec,Major Cities,,,,,,,17,14,64,28.9,233,83,150,233,14,,,,0.00766401
2020,43696,3024,Mater Dei School,Camden,NSW,2570,Independent,Special,School Single Entity,Individual Reporting,http://www.materdei.org.au,Catholic Schools NSW,https://www.csnsw.catholic.edu.au/,U,Major Cities,1024,58,21,34,31,13,23,20.8,38,30.1,141,50,91,141,2,24,76,0,0.012654707
2020,46881,53148,Walkamin State School,Walkamin,QLD,4872,Government,Primary,School Single Entity,Individual Reporting,http://www.walkaminss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Outer Regional,949,23,49,28,17,6,3,2.8,6,3.4,63,22,41,63,13,3,97,0,0.028295376
2020,52858,85221,Iona College Geelong,Charlemont,VIC,3217,Catholic,Secondary,School Single Entity,Individual Reporting,,Catholic Education Commission of Victoria,https://www.cecv.catholic.edu.au/,7,Major Cities,1063,74,11,29,35,25,14,13.3,8,5.7,152,54,98,152,1,7,93,0,0.011722488
2020,41162,8596,Kingsgrove High School,Kingsgrove,NSW,2208,Government,Secondary,School Single Entity,Individual Reporting,https://kingsgrove-h.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Major Cities,978,36,44,31,19,6,65,63.9,12,10.5,822,295,527,822,1,85,15,0,0.002165943
2020,50070,16570,Nemarluk School,Alawa,NT,810,Government,Special,School Single Entity,Individual Reporting,http://nemarlukschool.com.au/,Department of Education Northern Territory,https://education.nt.gov.au/,P-6,Outer Regional,935,18,37,25,24,14,42,39.2,52,42.7,163,58,105,163,40,53,47,0,0.010918166
2020,42830,10270,Wingello Public School,Wingello,NSW,2579,Government,Primary,School Single Entity,Individual Reporting,http://www.wingello-p.schools.nsw.edu.au,Department of Education NSW,https://education.nsw.gov.au/,K-6,Inner Regional,950,23,65,18,10,7,2,2,2,0.7,24,8,16,24,0,21,79,0,0.074074074
2020,46515,51959,Emu Creek State School,East Greenmount,QLD,4359,Government,Primary,School Single Entity,Individual Reporting,http://www.emucreekss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,1012,52,31,31,25,13,3,2.4,6,3,24,8,16,24,4,0,100,0,0.074074074
2020,52435,80038,The Lakes College,Blue Haven,NSW,2262,Independent,Special,School Single Entity,Individual Reporting,https://youthoffthestreets.com.au/programs/the-lakes-college/,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,9-Oct,Major Cities,784,2,95,5,0,0,5,3.5,4,1.9,24,8,16,24,13,0,69,31,0.074074074
2020,50434,29397,The Ponds School,The Ponds,NSW,2769,Government,Special,School Single Entity,Individual Reporting,https://theponds-s.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,U,Major Cities,1009,51,28,30,25,18,20,25.8,20,24.1,110,39,71,110,7,52,48,0,0.016136364
2020,42682,16294,Willans Hill School,Wagga Wagga,NSW,2650,Government,Special,School Single Entity,Individual Reporting,http://www.willanshil-s.schools.nsw.edu.au,Department of Education NSW,https://education.nsw.gov.au/,U,Inner Regional,953,24,50,26,16,8,11,14,11,12.5,60,21,39,60,7,27,73,0,0.029545455
2020,47059,52803,Wallaville State School,Wallaville,QLD,4671,Government,Primary,School Single Entity,Individual Reporting,http://www.wallavilless.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Outer Regional,913,12,57,30,11,2,4,3.5,9,4,60,21,39,60,20,0,100,0,0.029545455
2020,47595,57480,Southport Special School,Southport,QLD,4215,Government,Special,School Single Entity,Individual Reporting,http://www.southportspecs.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-12,Major Cities,1014,53,25,32,28,15,73,66.2,84,56.5,290,104,186,290,6,17,83,0,0.006108374
2020,40090,17543,North West Support School,Miandetta,TAS,7310,Government,Special,School Single Entity,Individual Reporting,,Department of Education Tasmania,https://www.education.tas.gov.au/,K-12,Outer Regional,935,17,51,26,17,7,36,29.6,89,52.8,132,47,85,123.2,15,1,97,2,0.013415404
2020,40949,85556,Mungalla Silver Lining School,Mutarnee,QLD,4816,Independent,Secondary,School Single Entity,Individual Reporting,,Independent Schools Queensland,https://www.isq.qld.edu.au/,8-Dec,Outer Regional,778,2,55,27,14,3,2,2,8,4.4,35,12,23,35,94,20,57,23,0.050549451
2020,44432,10614,Minyip Primary School,Minyip,VIC,3392,Government,Primary,School Single Entity,Individual Reporting,http://minyipps.vic.edu.au/,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Outer Regional,949,23,48,35,17,0,4,3.5,8,2.7,35,12,23,35,6,14,86,0,0.050549451
2020,46973,51960,Greenmount State School,Greenmount,QLD,4359,Government,Primary,School Single Entity,Individual Reporting,http://www.greenmountss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,1016,54,27,32,22,18,4,2.6,6,3.1,35,12,23,35,6,0,100,0,0.050549451
2020,41537,6396,Wangee Park School,Campsie,NSW,2194,Government,Special,School Single Entity,Individual Reporting,http://www.wangeepark-s.schools.nsw.edu.au,Department of Education NSW,https://education.nsw.gov.au/,U,Major Cities,1021,56,29,33,20,19,6,10,10,10.4,46,16,30,46,2,74,26,0,0.038363171
2020,47621,57534,Narbethong State Special School,Woolloongabba,QLD,4102,Government,Special,School Single Entity,Individual Reporting,http://www.narbethongspecs.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-12,Major Cities,1043,67,16,30,28,25,32,26.4,50,32,46,16,30,46,4,15,61,24,0.038363171
2020,48849,57683,Rockingham Senior High School Education Support Centre,Rockingham,WA,6168,Government,Special,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=6099,Department of Education Western Australia,https://www.education.wa.edu.au/,7-Dec,Major Cities,947,22,55,31,11,3,15,13.6,37,30.4,68,24,44,68,6,4,81,15,0.025882353
